HUC8_all,Date,ACRES FTR GEOM,ET VOLUME,EFF VOLUME,CU VOLUME,AW VOLUME,ET RATE,EFF RATE,CU RATE,AW RATE
Brownlee Reservoir (17050201),2008-01-01,18104.86464426968,7.319444233338715,7.285287329665151,0.0341569036735638,0.0683138073471276,0.00040428052775613385,0.00040239391306197896,1.8866146941548497e-6,3.7732293883096994e-6
Brownlee Reservoir (17050201),2008-02-01,18104.86464426968,308.1842021413946,307.66929445902065,0.5149076823739759,0.9829627506273941,0.01702217653634528,0.016993736241844824,0.000028440294500458907,0.00005429274230661033
Brownlee Reservoir (17050201),2008-03-01,18104.86464426968,1632.661319828996,1595.9110267840153,34.70790373356702,68.81984287453815,0.09017804617201294,0.08814818879571865,0.0019170485068802942,0.003801179640209027
Brownlee Reservoir (17050201),2008-04-01,18104.86464426968,3700.6417197812134,2221.9106167601553,1362.2333629364305,2607.39978139013,0.20440040798385603,0.12272450860125077,0.07524128954852954,0.14401652995596356
Brownlee Reservoir (17050201),2008-05-01,18104.86464426968,5738.081000154655,2776.604307655646,2726.6642967008834,5006.501553294072,0.31693586850265676,0.15336233450021738,0.15060395922727277,0.27652797475504276
Brownlee Reservoir (17050201),2008-06-01,18104.86464426968,8363.635925054918,1423.1924693810638,6472.222657111493,11796.698211414867,0.46195517555012866,0.078608291050191,0.35748528278337605,0.6515761616118244
Brownlee Reservoir (17050201),2008-07-01,18104.86464426968,9745.690440342849,682.4671924724165,8486.94149077027,15316.906757235465,0.5382912621458029,0.03769523859370152,0.4687658072857478,0.8460105644635888
Brownlee Reservoir (17050201),2008-08-01,18104.86464426968,7560.543713478335,393.10021682231763,6689.063154465327,12073.180316303413,0.4175973619262214,0.021712408490539955,0.3694622017835667,0.6668473116767907
Brownlee Reservoir (17050201),2008-09-01,18104.86464426968,4417.522878286068,1461.1149325032202,2731.671164406871,4996.133093667609,0.24399645979591708,0.08070289180348407,0.1508805074260229,0.27595528560048754
Brownlee Reservoir (17050201),2008-10-01,18104.86464426968,2391.837119458166,769.0254783978722,1502.6209963605788,2767.885095063181,0.13211019062852808,0.04247617938647635,0.08299542834948336,0.15288073948342035
Brownlee Reservoir (17050201),2008-11-01,17648.356612490446,768.0934557772928,768.0934557772928,0.0,0.0,0.04352209515268308,0.04352209515268308,0.0,0.0
Brownlee Reservoir (17050201),2008-12-01,17648.356612490446,217.363512601274,217.363512601274,0.0,0.0,0.012316359952032995,0.012316359952032995,0.0,0.0
Brownlee Reservoir (17050201),2009-01-01,17648.356612490446,48.278637193165274,48.278637193165274,0.0,0.0,0.00273558826202529,0.00273558826202529,0.0,0.0
Brownlee Reservoir (17050201),2009-02-01,17648.356612490446,363.32304127123115,363.32304127123115,0.0,0.0,0.020586791691079777,0.020586791691079777,0.0,0.0
Brownlee Reservoir (17050201),2009-03-01,17648.356612490446,2186.0907297166946,2174.032990632937,11.790923767609144,22.773221690331127,0.1238693651605788,0.12318614352422406,0.0006681032136025762,0.0012903876655695867
Brownlee Reservoir (17050201),2009-04-01,17648.356612490446,3854.810747979358,3065.072482091204,748.1243999077842,1445.9167606447988,0.2184232125755638,0.17367466837801374,0.04239059853189428,0.08192925791296997
Brownlee Reservoir (17050201),2009-05-01,17648.356612490446,7169.608385350685,3868.165247487212,3047.258198011266,5680.871551362015,0.4062479324718805,0.21917991189896724,0.1726652665129511,0.3218923821689684
Brownlee Reservoir (17050201),2009-06-01,17648.356612490446,7883.995599439221,4351.939599938564,3280.231461578691,6061.679669089252,0.4467268977248229,0.24659177596505064,0.1858661139733056,0.34346992199824194
Brownlee Reservoir (17050201),2009-07-01,17648.356612490446,9128.893752501537,275.69801078292704,8301.095542037521,14915.37811821587,0.517265938860316,0.01562173843358336,0.470360823067373,0.8451426070832941
Brownlee Reservoir (17050201),2009-08-01,17648.356612490446,6723.596836728783,1654.1575523414626,4735.13113278844,8479.92855834859,0.3809758032637569,0.093728701695134,0.2683043660528255,0.48049394878767393
Brownlee Reservoir (17050201),2009-09-01,17648.356612490446,4984.647352591197,8.041369196730571,4627.1167869519795,8379.221686502058,0.28244257876471984,0.0004556440791228897,0.2621840032219875,0.47478764569907594
Brownlee Reservoir (17050201),2009-10-01,17648.356612490446,1862.4675016171363,1810.6988682705096,46.1377286132215,70.57301780026866,0.10553206411859299,0.1025987239508185,0.002614279030409437,0.003998843594894344
Brownlee Reservoir (17050201),2009-11-01,18472.726260277195,993.0829683326434,945.6776186441484,44.61440687565453,81.89159842549924,0.0537594156022394,0.05119318098042113,0.0024151501108740548,0.004433108425451783
Brownlee Reservoir (17050201),2009-12-01,18472.726260277195,394.4579659661452,377.1423498655465,16.975410650686992,33.58591665746111,0.02135353279252383,0.020416171633341102,0.0009189445245659297,0.001818135351774391
Brownlee Reservoir (17050201),2010-01-01,18472.726260277195,135.66440164030035,135.66440164030035,0.0,0.0,0.007344037892881363,0.007344037892881363,0.0,0.0
Brownlee Reservoir (17050201),2010-02-01,18472.726260277195,319.37773165429104,319.17117613569275,0.2065555185982904,0.335298793254447,0.017289149806818963,0.017277968159037906,0.000011181647781056379,0.000018151018346190533
Brownlee Reservoir (17050201),2010-03-01,18472.726260277195,1961.0560881702531,1868.996861285892,86.44064219604982,169.683164745667,0.10615953815042492,0.10117601673689536,0.004679365729677235,0.009185604894202594
Brownlee Reservoir (17050201),2010-04-01,18472.726260277195,3634.8627377437524,3153.9384050603917,445.39034457873964,873.1134832492455,0.1967691550521146,0.17073486396225443,0.024110699108689994,0.047265004144339214
Brownlee Reservoir (17050201),2010-05-01,18472.726260277195,5454.751437444607,3550.126899980417,1768.0153446516438,3305.5585500777293,0.2952867573842755,0.19218207696903017,0.09570949732814985,0.1789426478530044
Brownlee Reservoir (17050201),2010-06-01,18472.726260277195,7402.670893802183,4949.7403831472575,2288.0022226768233,4160.194785591148,0.40073515893106193,0.26794855904896536,0.12385839482701728,0.22520740723241364
Brownlee Reservoir (17050201),2010-07-01,18472.726260277195,9417.763957252899,930.4757961780169,7978.478315931788,14264.519171971157,0.5098199272028611,0.050370247632525386,0.4319058380185224,0.7721935014348612
Brownlee Reservoir (17050201),2010-08-01,18472.726260277195,7200.105286184557,773.9280918609495,6009.75262088105,10660.21488572515,0.3897695004373716,0.04189571593041818,0.3253311144335048,0.5770785933556721
Brownlee Reservoir (17050201),2010-09-01,18472.726260277195,4395.29982038735,503.2537960810301,3638.1094552838094,6513.075644331951,0.23793455056164492,0.027243071162874388,0.19694491240889622,0.35257793314121344
Brownlee Reservoir (17050201),2010-10-01,18472.726260277195,2326.219523957093,2118.3599777174923,194.44471829977692,297.0919178743344,0.1259272449112872,0.11467500507884995,0.010526043398255778,0.01608273265615296
Brownlee Reservoir (17050201),2010-11-01,18774.908867318514,943.6748828526203,943.5621587256226,0.062153682526119455,0.12430736505223891,0.05026255464255676,0.05025655066523819,3.3104652046706005e-6,6.620930409341201e-6
Brownlee Reservoir (17050201),2010-12-01,18774.908867318514,147.04738081321685,147.0441139484896,0.00163343236362425,0.0032668647272485,0.007832122214408307,0.007831948212779308,8.700081450022727e-8,1.7400162900045454e-7
Brownlee Reservoir (17050201),2011-01-01,18774.908867318514,180.17186419934342,179.97212340420586,0.11694968832614139,0.23389937665228278,0.009596417509805793,0.009585778800635531,6.229041597624781e-6,0.000012458083195249562
Brownlee Reservoir (17050201),2011-02-01,18774.908867318514,467.2507468757003,462.2712338107397,4.430502510238475,8.17884298152647,0.024886978156737887,0.02462175646644098,0.0002359799742064608,0.0004356262413482807
Brownlee Reservoir (17050201),2011-03-01,18774.908867318514,1500.6630645433609,1455.0511374889763,43.2610370180091,85.44563299922146,0.07992917969128283,0.07749977098540191,0.0023041942479579,0.004551054473982384
Brownlee Reservoir (17050201),2011-04-01,18774.908867318514,3221.3522843064884,2640.887361651343,535.0633759417129,1046.9963593772068,0.17157751907461435,0.14066046233909213,0.028498853428423176,0.05576572258093425
Brownlee Reservoir (17050201),2011-05-01,18774.908867318514,6413.895558494378,5326.690048329635,1001.9020765766534,1947.965653258427,0.3416205960743195,0.2837132305660245,0.053363884941176165,0.10375366756902085
Brownlee Reservoir (17050201),2011-06-01,18774.908867318514,7843.653687912141,3409.391589183793,4109.3158032053225,7725.055402363194,0.41777319630912246,0.18159297673708133,0.21887274299149376,0.4114563461775412
Brownlee Reservoir (17050201),2011-07-01,18774.908867318514,9624.837846572414,580.9446993776082,8474.201351559987,15235.939374801545,0.5126436519394441,0.03094261087939866,0.4513577888152112,0.8115053704107584
Brownlee Reservoir (17050201),2011-08-01,18774.908867318514,8072.239548543905,242.9273110877987,7343.078113756836,13177.780647793392,0.42994826795645613,0.012938934234224823,0.3911112520252459,0.7018825359377353
Brownlee Reservoir (17050201),2011-09-01,18774.908867318514,5464.104831573523,167.1899546371368,4954.350992616624,8988.723388853103,0.29103229582567464,0.008904967572341422,0.2638814935203581,0.4787625576441425
Brownlee Reservoir (17050201),2011-10-01,18774.908867318514,2481.0483590647286,2373.5703282900067,100.12059403909898,147.7702508214291,0.13214702540492698,0.12642246868221452,0.005332680693506796,0.007870624132756927
Brownlee Reservoir (17050201),2011-11-01,17570.93964731439,887.7607272326769,829.7549037346918,52.72297405649942,81.87181585197087,0.05052437405465482,0.047223137771207055,0.0030005779494301434,0.004659501284240338
Brownlee Reservoir (17050201),2011-12-01,17570.93964731439,310.492238514949,309.0367531796837,1.3991889432215092,2.483372629729538,0.017670781685395286,0.017587946881766115,0.00007963085476964612,0.00014133408227311886
Brownlee Reservoir (17050201),2012-01-01,17570.93964731439,482.84052238319333,476.7049769388272,5.632505261076859,10.619256601672827,0.027479493531638904,0.02713030643251277,0.00032055799940885647,0.0006043647530993549
Brownlee Reservoir (17050201),2012-02-01,17570.93964731439,540.3879575050657,536.1502299482203,3.8304953584731143,6.75914981534396,0.030754641945837012,0.030513463748090875,0.00021800173669474655,0.0003846777663013062
Brownlee Reservoir (17050201),2012-03-01,17570.93964731439,1710.4632182646865,1611.7039798823398,93.17564863730146,181.55004330379714,0.09734614383733999,0.09172554298362062,0.005302826741627491,0.010332403784196365
Brownlee Reservoir (17050201),2012-04-01,17570.93964731439,4109.458292374023,3407.714325904052,641.3016257131078,1245.5874415104176,0.2338781177819439,0.1939403580175008,0.03649785603874217,0.07088906265185414
Brownlee Reservoir (17050201),2012-05-01,17570.93964731439,6252.093068397338,2769.557155240257,3241.495855834121,6058.480998519244,0.35582007529989623,0.15762145968463143,0.18448050707006802,0.3448011956176314
Brownlee Reservoir (17050201),2012-06-01,17570.93964731439,7956.07350307198,2058.3430125765417,5529.666048741161,9956.207696110096,0.45279726996774566,0.11714473180671056,0.3147051984545594,0.5666292125493608
Brownlee Reservoir (17050201),2012-07-01,17570.93964731439,9430.545383858605,575.0052307964592,8296.612901949487,14901.616787379538,0.5367126387745579,0.03272478548888222,0.4721781002313996,0.8480830898339099
Brownlee Reservoir (17050201),2012-08-01,17570.93964731439,7502.526978910641,0.0,7007.320627518356,12568.365128117266,0.4269849609356183,0.0,0.39880170145535626,0.7152927151530148
Brownlee Reservoir (17050201),2012-09-01,17570.93964731439,4334.855676927703,88.75668527250906,3951.6213391942024,7130.094186378387,0.24670596814611784,0.005051334023907764,0.2248952770034802,0.4057890089826914
Brownlee Reservoir (17050201),2012-10-01,17570.93964731439,2012.86889678337,1627.4820792513078,361.339967018777,653.2880391280663,0.11455670198554377,0.0926235085839623,0.02056463537361279,0.03718002862914149
Brownlee Reservoir (17050201),2012-11-01,18208.392720000877,574.1223753460253,569.3332683492326,4.586998378022089,8.873289691518355,0.03153064546523015,0.0312676290051594,0.0002519167094294673,0.0004873186682628805
Brownlee Reservoir (17050201),2012-12-01,18208.392720000877,85.0791910952997,85.0791910952997,0.0,0.0,0.00467252614789251,0.00467252614789251,0.0,0.0
Brownlee Reservoir (17050201),2013-01-01,18208.392720000877,48.24326034773189,48.24326034773189,0.0,0.0,0.002649506801044522,0.002649506801044522,0.0,0.0
Brownlee Reservoir (17050201),2013-02-01,18208.392720000877,369.4360046824193,369.4360046824193,0.0,0.0,0.02028932538766121,0.02028932538766121,0.0,0.0
Brownlee Reservoir (17050201),2013-03-01,18208.392720000877,1776.8970503283206,1486.864042593081,274.10729874918087,534.945468897985,0.09758670507894422,0.08165817079284796,0.015053898658945866,0.029379060366507698
Brownlee Reservoir (17050201),2013-04-01,18208.392720000877,3919.2528735878786,1949.8162650714341,1835.0495138246704,3516.9306982849957,0.2152443070542302,0.10708338155128172,0.10078042263494096,0.19314888207688144
Brownlee Reservoir (17050201),2013-05-01,18208.392720000877,6842.711172751969,2272.3544114781444,4257.916386430179,7943.598656428043,0.37579984559733504,0.12479708925555484,0.23384361551874383,0.43626028824073276
Brownlee Reservoir (17050201),2013-06-01,18208.392720000877,8274.501705422725,2334.0946556331155,5559.594311709525,10026.949754315716,0.45443339413113926,0.12818784675427428,0.30533141487016746,0.5506773666684861
Brownlee Reservoir (17050201),2013-07-01,18208.392720000877,10241.390641602851,125.74991126625848,9488.07049033927,16993.073854404698,0.562454402158916,0.00690615109197032,0.5210822633409685,0.9332550168329125
Brownlee Reservoir (17050201),2013-08-01,18208.392720000877,7637.406043213666,648.136418301365,6523.358373329565,11616.508814842162,0.41944427279539137,0.0355954766721076,0.35826107628731174,0.6379755200513713
Brownlee Reservoir (17050201),2013-09-01,18208.392720000877,4139.856393669432,3722.566051454081,382.9341408967568,652.497610613811,0.22735979266978554,0.20444232001680496,0.02103063937522204,0.03583499217353105
Brownlee Reservoir (17050201),2013-10-01,18208.392720000877,2224.852964134826,792.2942663744612,1320.8054808410782,2420.561927876479,0.12218832262393772,0.043512586671319506,0.07253827952591603,0.1329366059431281
Brownlee Reservoir (17050201),2013-11-01,17915.587790607606,859.8890927048965,747.6535942154403,106.09164421590202,206.44394307979107,0.04799670001090896,0.041732015882136105,0.005921750681912957,0.011523146518699264
Brownlee Reservoir (17050201),2013-12-01,17915.587790607606,221.24372790295703,206.11232009461065,14.644155978203367,28.330313258806914,0.012349230764225658,0.011504636214205975,0.0008173974613258677,0.0015813220079588632
Brownlee Reservoir (17050201),2014-01-01,17915.587790607606,59.1093241386392,58.87906862912963,0.22937659122883255,0.45674754899508113,0.003299323741397296,0.003286471497184003,0.000012803185355106525,0.000025494421636254367
Brownlee Reservoir (17050201),2014-02-01,17915.587790607606,747.7280618945601,726.9692564129621,18.682189097635305,35.65667051774006,0.041736172468009265,0.040577471691667394,0.001042789626329179,0.0019902595959722497
Brownlee Reservoir (17050201),2014-03-01,17915.587790607606,2498.0280817557095,2043.287621042331,430.59739740751274,837.5957003318684,0.139433219325649,0.11405082796744974,0.024034790398183695,0.04675234271526301
Brownlee Reservoir (17050201),2014-04-01,17915.587790607606,4655.962687292593,3487.3197873739423,1085.8757410662524,2095.7066087776543,0.25988333409487796,0.19465282569194847,0.06061066785849648,0.1169767150970255
Brownlee Reservoir (17050201),2014-05-01,17915.587790607606,7664.24173390831,1860.212861437444,5425.281053172169,9981.339000383829,0.4277973920524311,0.10383208651477659,0.30282461935278604,0.5571315391402691
Brownlee Reservoir (17050201),2014-06-01,17915.587790607606,8000.488542738916,1121.724039595626,6426.714417528309,11521.06265938177,0.44656578596507107,0.06261162361548077,0.35872194050465744,0.643074779015723
Brownlee Reservoir (17050201),2014-07-01,17915.587790607606,10185.392208776691,223.02441320934824,9326.757403301297,16717.99149434412,0.5685212412688166,0.012448623836180839,0.5205945522027988,0.9331533907644753
Brownlee Reservoir (17050201),2014-08-01,17915.587790607606,6805.59596647389,1121.384234092598,5292.428781322236,9488.729008784565,0.3798700911192978,0.06259265658481454,0.2954091622992596,0.529635372262757
Brownlee Reservoir (17050201),2014-09-01,17915.587790607606,4318.186203798756,864.882566940699,3196.4508544345204,5798.459339501494,0.24102955785032074,0.04827542233328905,0.1784173029539274,0.3236544291637132
Brownlee Reservoir (17050201),2014-10-01,17915.587790607606,2653.043898854438,1461.018837559573,1095.0963594784616,1892.7626392597663,0.1480857859570378,0.0815501480964819,0.06112533801724188,0.10564892770373198
Brownlee Reservoir (17050201),2014-11-01,17726.285265616043,626.5867335771029,626.5867335771029,0.0,0.0,0.03534788728648654,0.03534788728648654,0.0,0.0
Brownlee Reservoir (17050201),2014-12-01,17726.285265616043,228.99933369858772,228.99933369858772,0.0,0.0,0.012918630737754252,0.012918630737754252,0.0,0.0
Brownlee Reservoir (17050201),2015-01-01,17726.285265616043,232.08394061674085,232.08394061674085,0.0,0.0,0.013092643897981138,0.013092643897981138,0.0,0.0
Brownlee Reservoir (17050201),2015-02-01,17726.285265616043,1130.8089671882076,1111.2854437420826,16.533355345229065,32.573627652404596,0.06379277723695757,0.06269138892273503,0.000932702768656165,0.0018375890472432021
Brownlee Reservoir (17050201),2015-03-01,17726.285265616043,2399.60916848382,2098.863456307248,264.651588289537,498.45466653255676,0.13537010899505156,0.11840402119548683,0.014929895594249851,0.028119521888740964
Brownlee Reservoir (17050201),2015-04-01,17726.285265616043,4637.65133184771,2110.9305483390845,2317.0596285170386,4308.091304825471,0.2616256740967289,0.11908476687068158,0.13071320887583118,0.24303407286251585
Brownlee Reservoir (17050201),2015-05-01,17726.285265616043,6781.12161448888,3663.4585823770494,2885.343644282683,5274.629358645202,0.3825461179755653,0.2066681500090218,0.1627720416910716,0.29755976955174496
Brownlee Reservoir (17050201),2015-06-01,17726.285265616043,9365.926642429979,728.5380051977313,8052.815364969571,14472.470072462542,0.528363754847002,0.04109930503098063,0.4542866846777957,0.8164412258746068
Brownlee Reservoir (17050201),2015-07-01,17726.285265616043,8954.938453696795,1740.0144336913677,6753.099665036443,11918.537105466605,0.5051785142523252,0.09816012817228556,0.3809653045658437,0.6723651868891662
Brownlee Reservoir (17050201),2015-08-01,17726.285265616043,7077.644785842163,201.93069995003168,6404.239904437848,11443.608419900813,0.39927399789570034,0.01139159710702162,0.36128493976457965,0.6455728455469552
Brownlee Reservoir (17050201),2015-09-01,17726.285265616043,4161.464399524885,920.3092975877908,3000.7007238943693,5373.3437267451245,0.23476235077841964,0.05191777542771069,0.1692797266280531,0.3031285825670359
Brownlee Reservoir (17050201),2015-10-01,17726.285265616043,2100.385015791213,1440.952006645623,604.0649786422076,1030.862957501657,0.11848985753745953,0.0812890002081068,0.034077358543581716,0.058154483133656794
Brownlee Reservoir (17050201),2015-11-01,18221.484168710467,754.0062261423743,684.5075018871771,63.82020943381115,125.39652140670381,0.041380066473242466,0.03756595761077456,0.00350247042682735,0.006881795151573436
Brownlee Reservoir (17050201),2015-12-01,18221.484168710467,159.1491646950642,157.7606158289849,1.111491807814541,2.160632799211391,0.008734149382208484,0.008657945443318386,0.000060998972285867386,0.00011857611483270843
Brownlee Reservoir (17050201),2016-01-01,18221.484168710467,118.70255343341559,118.70255343341559,0.0,0.0,0.0065144283711668785,0.0065144283711668785,0.0,0.0
Brownlee Reservoir (17050201),2016-02-01,18221.484168710467,856.2764204399349,835.9581153879494,18.79825992779363,36.72651082416364,0.046992682512125655,0.04587760841257039,0.0010316536103065408,0.002015560888680495
Brownlee Reservoir (17050201),2016-03-01,18221.484168710467,2608.7378894514213,2162.307947572966,412.38811898811014,809.7669518488001,0.14316824388713015,0.11866804742974964,0.022631971971649487,0.04444023024421436
Brownlee Reservoir (17050201),2016-04-01,18221.484168710467,5005.713240814769,2778.2180865939176,2069.3638716983055,3958.5409428280273,0.274714902170838,0.1524693631358862,0.11356725130282042,0.21724580205302632
Brownlee Reservoir (17050201),2016-05-01,18221.484168710467,7282.395756518012,2146.4513642260245,4786.441255834852,8776.845103789283,0.39965985696286926,0.117797833829138,0.2626811960824807,0.4816756430225749
Brownlee Reservoir (17050201),2016-06-01,18221.484168710467,8869.857956901098,510.63237134651695,7814.311646788462,14048.912121794237,0.48678021366295854,0.02802364322349568,0.4288515454853577,0.7710081128253384
Brownlee Reservoir (17050201),2016-07-01,18221.484168710467,9226.065126075633,1001.6471893714455,7692.78334294892,13745.332558581627,0.506328959850506,0.05497066979271931,0.4221820391644496,0.7543475839462523
Brownlee Reservoir (17050201),2016-08-01,18221.484168710467,7420.5263843664925,122.35295693789035,6809.145930301401,12207.584936707126,0.4072405033344571,0.006714763506915214,0.37368777796892727,0.6699555768168283
Brownlee Reservoir (17050201),2016-09-01,18221.484168710467,4128.304135531695,556.5726248632477,3322.664342117224,5976.307413859721,0.22656245217503895,0.030544856813529055,0.18234872150660647,0.32798137399378835
Brownlee Reservoir (17050201),2016-10-01,18221.484168710467,1948.7698241796534,1617.926711172421,303.9450802804175,472.7821912833357,0.10694901722253987,0.08879225732614521,0.016680588555039077,0.025946415061797595
Brownlee Reservoir (17050201),2016-11-01,18438.24135190361,1186.9732622301021,1032.266885391139,139.8141449893262,232.60119052206556,0.06437562235877535,0.05598510539534538,0.0075828351696292035,0.012615150549488346
Brownlee Reservoir (17050201),2016-12-01,18438.24135190361,158.58963812914646,154.88047825927296,3.3513509814489493,6.480997520323719,0.008601126056567931,0.008399959372659081,0.00018176088041623056,0.0003514975965782444
Brownlee Reservoir (17050201),2017-01-01,18438.24135190361,86.55865399215217,86.55865399215217,0.0,0.0,0.004694517895721961,0.004694517895721961,0.0,0.0
Brownlee Reservoir (17050201),2017-02-01,18438.24135190361,942.6873775465782,895.3393794308239,43.55401235999391,85.38910364937314,0.0511267511664963,0.04855882740348156,0.0023621565380744563,0.004631087207270848
Brownlee Reservoir (17050201),2017-03-01,18438.24135190361,1699.6205482189607,1672.2098079690552,24.050864980513303,45.31087187550829,0.09217910297304399,0.09069247853165845,0.001304401245297195,0.002457440002586271
Brownlee Reservoir (17050201),2017-04-01,18438.24135190361,4825.606300522559,4511.525765212757,280.4223133843392,541.9389027485055,0.2617172759821994,0.24468308441721182,0.015208734283944477,0.02939211459516742
Brownlee Reservoir (17050201),2017-05-01,18438.24135190361,7740.174318563037,3137.2768611367496,4250.977105610323,7924.5241844953935,0.41978918546718785,0.1701505475093941,0.23055219988057274,0.4297874202453287
Brownlee Reservoir (17050201),2017-06-01,18438.24135190361,8313.262893832432,2164.7171631642054,5726.922979909805,10403.41975972413,0.4508707058970215,0.11740366783628824,0.31060028289078356,0.5642305880029093
Brownlee Reservoir (17050201),2017-07-01,18438.24135190361,9736.48311301812,35.38737917325015,9078.9042900493,16312.740773131274,0.5280592073393648,0.001919238310089518,0.4923953492512437,0.8847232478300924
Brownlee Reservoir (17050201),2017-08-01,18438.24135190361,7827.716185968118,146.12642329868675,7177.435516841952,12897.686779568809,0.42453702804795784,0.007925182261680304,0.3892689861173195,0.699507427710139
Brownlee Reservoir (17050201),2017-09-01,18438.24135190361,4695.626584651669,780.6454635866984,3639.583088139976,6561.703041808716,0.25466781213203293,0.042338390559471806,0.1973931796789403,0.3558746692038105
Brownlee Reservoir (17050201),2017-10-01,18438.24135190361,2238.7928117769907,1615.856943719042,569.3313292192196,915.8457977209142,0.12142116859457706,0.08763617488672351,0.0308777457867716,0.049670995201847715
Brownlee Reservoir (17050201),2017-11-01,18121.8497562247,882.5829143083482,861.1910999272075,20.132317896504492,39.781179139794105,0.048702694602419855,0.047522251398833926,0.0011109416625413315,0.0021952052177305805
Brownlee Reservoir (17050201),2017-12-01,18121.8497562247,196.78138784398462,187.82874830847942,8.10427088681651,15.848482983561782,0.010858791486028732,0.010364766888322857,0.00044720991487266705,0.0008745510638679677
Brownlee Reservoir (17050201),2018-01-01,18121.8497562247,310.2412408594817,291.8560682423498,15.360294500804889,28.591095082842322,0.0171197336382792,0.016105202954908054,0.0008476118446754454,0.0015777139457312588
Brownlee Reservoir (17050201),2018-02-01,18121.8497562247,721.5452255119126,673.5843876554571,43.22911911987047,85.1038370264136,0.03981631208834341,0.037169736904152775,0.002385469458216959,0.004696200342196368
Brownlee Reservoir (17050201),2018-03-01,18121.8497562247,2338.799517940308,1729.2764549913609,552.6397175345539,1080.1114571153391,0.1290596461951656,0.09542494161763863,0.030495767538560845,0.05960271559719394
Brownlee Reservoir (17050201),2018-04-01,18121.8497562247,4677.755966261886,2740.79734745145,1774.2851863683798,3247.8360996887104,0.25812795212338174,0.15124269234767326,0.09790861364794883,0.1792221072009002
Brownlee Reservoir (17050201),2018-05-01,18121.8497562247,7813.8267039733,3043.404938522769,4440.748362799781,7984.80077526743,0.43118262258461326,0.16794118588679866,0.24504939741454496,0.4406173146052444
Brownlee Reservoir (17050201),2018-06-01,18121.8497562247,8399.658175585286,1275.6466304122555,6661.284274274742,12061.306214505577,0.46350997765556884,0.07039273846612054,0.36758302071159416,0.6655670572681259
Brownlee Reservoir (17050201),2018-07-01,18121.8497562247,9416.853307721225,0.10256589634151347,8838.532738347329,15804.70247197395,0.5196408443065597,5.659791782915702e-6,0.48772795587886214,0.8721351674679441
Brownlee Reservoir (17050201),2018-08-01,18121.8497562247,6908.006078506118,10.18590236336064,6462.245099246724,11524.732784251162,0.3811976244937842,0.0005620785129764068,0.35659964000236777,0.6359578596711694
Brownlee Reservoir (17050201),2018-09-01,18121.8497562247,4291.469938256379,98.46602590954114,3912.525986224501,6975.094106202867,0.23681191467677276,0.005433552713111911,0.21590102770168823,0.38489967635930666
Brownlee Reservoir (17050201),2018-10-01,18121.8497562247,1864.5367463411867,1579.5394905761166,259.75021600112234,404.6827189153437,0.102888875662416,0.08716215573046335,0.014333537662837115,0.022331203732463275
Brownlee Reservoir (17050201),2018-11-01,18979.02800858892,912.2782934570417,906.0168270444542,5.189914645709957,6.977059147185162,0.04806770362761423,0.047737788607216246,0.00027345523929683184,0.00036761941359840495
Brownlee Reservoir (17050201),2018-12-01,18979.02800858892,535.8243524216853,535.3383747300525,0.4070208360804736,0.8120894139432944,0.028232444368552437,0.02820683833164618,0.00002144582092909485,0.00004278877788555794
Brownlee Reservoir (17050201),2019-01-01,18979.02800858892,369.9180127547562,369.64502719108077,0.13770663428688457,0.2737947986415349,0.019490882914939087,0.019476499377302076,7.255726385174504e-6,0.000014426176014790093
Brownlee Reservoir (17050201),2019-02-01,18979.02800858892,380.36189815270103,380.19068221407287,0.08560796931409555,0.1712159386281911,0.020041168492958072,0.020032147170130018,4.5106614140278325e-6,9.021322828055665e-6
Brownlee Reservoir (17050201),2019-03-01,18979.02800858892,1532.1685275212217,1530.0186224650715,1.7449855640854597,3.4899711281709194,0.0807295572158828,0.08061627928325227,0.00009194283096562005,0.0001838856619312401
Brownlee Reservoir (17050201),2019-04-01,18979.02800858892,4367.310737993482,4179.470043151921,176.3057880404522,334.8815641717324,0.23011245549651246,0.22021517863088197,0.009289505656489118,0.017644821643141177
Brownlee Reservoir (17050201),2019-05-01,18979.02800858892,7313.619609965273,5202.251953288089,1961.9258855671726,3700.3193144268557,0.38535269596817656,0.27410528879212465,0.10337335951447603,0.19496885260679755
Brownlee Reservoir (17050201),2019-06-01,18979.02800858892,9067.972139204998,1363.8683933713785,7179.5578239738625,13168.284830745437,0.477789069867082,0.07186186735981225,0.37828901568219236,0.6938334684361157
Brownlee Reservoir (17050201),2019-07-01,18979.02800858892,9449.345806731579,150.52581560593023,8726.237605302611,15769.900860053756,0.4978835482225589,0.00793116568128832,0.4597831670491012,0.8309119335783223
Brownlee Reservoir (17050201),2019-08-01,18979.02800858892,7735.391749767218,355.6653932347701,6911.873623993178,12442.482420791855,0.4075757592152023,0.01873991613658057,0.364184805505594,0.6555911301232621
Brownlee Reservoir (17050201),2019-09-01,18979.02800858892,4665.129871845904,2517.324863550492,2000.7167606364974,3578.069024338687,0.24580446742239428,0.13263718576163552,0.10541724053155288,0.18852751693708653
Brownlee Reservoir (17050201),2019-10-01,18979.02800858892,2200.2955113770913,1278.5907482650653,856.4483507223641,1533.2705729695085,0.11593299247892737,0.0673686106415166,0.04512603861139675,0.08078762370104675
