HUC8_all,Year,ACRES FTR GEOM,ET VOLUME,EFF VOLUME,CU VOLUME,AW VOLUME,ET RATE,EFF RATE,CU RATE,AW RATE
Lost (18010204),2021,88417.36284669809,194635.20025798486,53528.111047871505,117397.80589312672,174691.19018704194,2.2013232920716255,0.6054027096542214,1.3277686883364321,1.9757566224852148
Lost (18010204),2022,85389.61618672305,192411.50380995055,53874.47740525048,116049.32111217068,172970.99681008328,2.2533360893577594,0.6309253959807263,1.359056596043288,2.0256678099108023
Lost (18010204),2023,105146.17271791639,227246.7847715306,91280.96990803033,115986.06121737651,176700.70373825202,2.161246376329672,0.8681340228418651,1.1030935146687757,1.6805243516785
Lost (18010204),2024,91231.97169292919,222716.2272736821,80505.41401868562,121443.62431626748,184523.50868207577,2.44120808901627,0.882425453761459,1.331152029959688,2.0225750387501162
Lower Columbia (17080006),1985,331.66868103600007,580.6418695890021,567.6070051058904,13.034864483111761,23.449039469118564,1.7506683711446904,1.711367510893442,0.03930086025124853,0.07070019211905436
Lower Columbia (17080006),1986,341.93207275146176,664.9433480859636,654.5541130723599,10.389235013603749,18.166182421972746,1.9446650404429515,1.914281125503345,0.03038391493960648,0.05312804463118351
Lower Columbia (17080006),1987,333.79195491535853,657.2153568821702,640.234411807969,16.98094507420136,28.113338697388556,1.9689370795315422,1.9180642384575048,0.05087284107403761,0.08422413507394871
Lower Columbia (17080006),1988,346.5594265321892,639.916958069785,634.948136813299,4.968821256485864,9.278038855301137,1.8464855060300835,1.832147932511435,0.01433757351864832,0.026771855401946112
Lower Columbia (17080006),1989,283.6795746659707,467.0455433759568,451.1496531076149,15.895890268342011,24.376907552985063,1.6463841075829917,1.5903494414035209,0.056034666179471095,0.08593113403278534
Lower Columbia (17080006),1990,330.97057717079286,598.5782469025456,592.0292778957042,6.548969006841341,9.860215480337086,1.808554258868931,1.78876709511914,0.019787163749791073,0.029791818851767165
Lower Columbia (17080006),1991,341.93207275146176,599.4064993576143,591.3925053803356,8.013993977278762,13.717693593381487,1.7529987594737904,1.7295613734667052,0.02343738600708524,0.04011818336606402
Lower Columbia (17080006),1992,339.41539057541826,619.5550543831455,593.6052925344255,25.949761848719948,42.6669364000653,1.8253593431128754,1.74890505562542,0.07645428748745528,0.12570713522368895
Lower Columbia (17080006),1993,339.7339502609256,590.2970474527971,587.5787815010406,2.718265951756516,5.171086211335233,1.7375274004833243,1.7295262397230624,0.008001160760261987,0.01522098750320269
Lower Columbia (17080006),1994,278.73950456955976,501.23559035874064,497.25000829255964,3.985582066180971,7.442811537263493,1.7982222904958085,1.7839236998732282,0.014298590622580246,0.026701674557242858
Lower Columbia (17080006),1995,345.7099964162503,673.370944055037,664.725951745145,8.644992309891938,15.282169922002666,1.9477913599127408,1.9227848735527602,0.025006486359980696,0.04420517219757293
Lower Columbia (17080006),1996,342.4618571078402,564.2730754723773,560.4554980475418,3.817577424835498,7.105602734092867,1.6476961266220354,1.6365486737142119,0.0111474529078237,0.020748596045413997
Lower Columbia (17080006),1997,195.98106259193884,335.66359095725,335.66359095725,0.0,0.0,1.7127348250792505,1.7127348250792505,0.0,0.0
Lower Columbia (17080006),1998,346.6954918266265,644.882413958876,639.5764517825598,5.30596217631612,10.61192435263224,1.8600830675968671,1.844778680025051,0.015304387571816179,0.030608775143632357
Lower Columbia (17080006),1999,283.3018608040368,400.4009805052675,399.88572699407996,0.5152535111874861,1.0305070223749722,1.4133369239753408,1.4115181801459666,0.0018187438293739023,0.0036374876587478046
Lower Columbia (17080006),2000,322.02396067810935,546.7751459679364,541.6675273664357,5.107618601500681,9.819364725236934,1.6979331128545592,1.6820721235333138,0.015860989321245522,0.030492652486354063
Lower Columbia (17080006),2001,343.878914578291,668.5750252106415,662.7115002923996,5.8635249182418985,11.093078690335865,1.9442163996316406,1.9271652671845336,0.017051132447107188,0.032258676586610836
Lower Columbia (17080006),2002,342.9644869161017,613.50108932907,609.1482675799298,4.352821749140362,8.705643498280724,1.7888181217991497,1.7761263653194035,0.012691756479746484,0.025383512959492968
Lower Columbia (17080006),2003,317.48341967652635,512.1209584833579,507.0149893742232,5.105969109134631,9.7994240800904,1.613063633386403,1.5969810010576442,0.016082632328758898,0.03086593967670727
Lower Columbia (17080006),2004,343.0294844623521,711.9757781087721,705.5914716593259,6.384306449446325,11.669928556895535,2.0755527158975524,2.0569411774187163,0.01861153847883595,0.034020190932527034
Lower Columbia (17080006),2005,343.878914578291,691.1387681759163,686.7450577152382,4.393710460678096,8.065064987698243,2.0098317718127046,1.9970548603057392,0.012776911506965277,0.023453211714328785
Lower Columbia (17080006),2006,338.4320801004484,686.5740218701976,675.640802322154,10.933219548043624,19.04977318582127,2.028690724787139,1.9963852189237505,0.03230550586338798,0.05628831989026335
Lower Columbia (17080006),2007,338.4320801004484,660.7134561971515,652.4881056307026,8.225350566448888,14.727454708410026,1.952277857350427,1.927973569872693,0.024304287477734266,0.04351672189007272
Lower Columbia (17080006),2008,348.75646294867227,648.2347967891538,641.1400856326727,7.094711156481139,12.661398143831676,1.8587033235411523,1.838360442734022,0.02034288080713014,0.03630441149902102
Lower Columbia (17080006),2009,346.5594265321892,626.6063270482888,619.8618941368503,6.744432911438436,13.221555781926138,1.8080775736454775,1.7886164584799604,0.019461115165516924,0.03815090506764239
Lower Columbia (17080006),2010,341.93207275146176,599.3999292891235,596.3008265542308,3.099102734892755,6.19820546978551,1.7529795449308612,1.7439160408554613,0.009063504075399742,0.018127008150799484
Lower Columbia (17080006),2011,342.9644869161017,666.483030641655,659.6006622757033,6.882368365951735,13.76473673190347,1.943300417587243,1.9232331259914361,0.020067291595806964,0.04013458319161393
Lower Columbia (17080006),2012,331.8225048512362,493.6582966010835,490.09886761620476,3.559428984878731,6.549498151073983,1.4877179497587185,1.476991043256477,0.01072690650224133,0.019737956453587367
Lower Columbia (17080006),2013,346.5594265321892,662.2945391786699,656.3464327911438,5.948106387526156,11.896212775052312,1.9110561954867342,1.8938928868817853,0.01716330860494912,0.03432661720989824
Lower Columbia (17080006),2014,338.4320801004484,705.6351032459515,703.361497261335,2.273605984616469,4.547211969232938,2.0850124581467435,2.0782944012062146,0.006718056940528957,0.013436113881057914
Lower Columbia (17080006),2015,238.39581757913248,536.9470941517653,526.7556830379718,10.191411113793409,19.952973581141705,2.2523343723240132,2.209584414638994,0.04274995768501894,0.08369682733430744
Lower Columbia (17080006),2016,339.5786235603049,735.7476160823176,726.3692366634083,9.378379418909311,15.610677000528167,2.1666487965832104,2.1390310999196753,0.02761769666353521,0.04597072936116636
Lower Columbia (17080006),2017,349.4672660663717,669.3379181102687,651.6954560626641,17.642462047604475,30.370183761234838,1.915309338251859,1.8648254624766272,0.05048387577523148,0.08690423026764074
Lower Columbia (17080006),2018,342.9780403927245,707.4313738685086,689.3258440439888,18.105529824519813,30.659699870574713,2.0626141926126507,2.0098250116966128,0.052789180916038264,0.08939260319835068
Lower Columbia (17080006),2019,345.46836243791614,663.5853632302329,656.6955728248225,6.889790405410351,11.239461209500218,1.9208281723611822,1.9008848399043683,0.01994333245681364,0.03253398120217174
Lower Columbia (17080006),2020,346.559426532,664.1007168604035,661.0417706811832,3.058946179220161,5.425273721632434,1.916267935649654,1.9074413219579387,0.008826613691714745,0.0156546707614415
Lower Columbia (17080006),2021,322.444671023,651.1458951637841,635.3854048917078,15.760490272076163,24.608255125799886,2.0194034936224385,1.9705253706809926,0.04887812294144556,0.0763177603392446
Lower Columbia (17080006),2022,364.357695992,578.8526352070305,573.3852127946893,5.467422412341181,9.00757499058971,1.5886933131220042,1.5736876676464624,0.015005645475541776,0.02472179149685776
Lower Columbia (17080006),2023,274.37764522659705,545.3744483541145,526.3775396891925,18.99690866492206,30.47009142743364,1.9876781430342567,1.9184417857893608,0.0692363572448962,0.11105165438047863
Lower Columbia (17080006),2024,351.0372781463613,648.0838389895038,646.8682742665108,1.2155647229929814,2.3107228770681267,1.8461966273544659,1.842733847761906,0.0034627795925598662,0.006582556955972907
Lower Columbia-Clatskanie (17080003),1985,4364.686328814,9195.038278677193,8329.964901225723,865.073377451466,1634.672917908266,2.106689366879596,1.9084910744294408,0.19819829245015394,0.37452242721699763
Lower Columbia-Clatskanie (17080003),1986,4174.351210037896,8456.01053123964,8055.4806951985765,400.52983604106396,766.9712845529173,2.0257065363608624,1.9297563357457521,0.09595020061511017,0.183734248979485
Lower Columbia-Clatskanie (17080003),1987,3530.769851748679,8265.993690657468,7552.2561704058135,713.7375202516527,1263.6365204976337,2.3411306988937786,2.1389828528940846,0.20214784599969352,0.35789263349232303
Lower Columbia-Clatskanie (17080003),1988,4314.553172466126,8675.998741626341,8403.700649920102,272.29809170624435,462.86857341650114,2.0108684247985025,1.9477568855911649,0.0631115392073389,0.10728076695643857
Lower Columbia-Clatskanie (17080003),1989,4281.391028046725,9225.493708168013,8640.78016250865,584.7135456593599,1062.5625077416785,2.154788863650445,2.0182179356905845,0.1365709279598599,0.2481816075151737
Lower Columbia-Clatskanie (17080003),1990,4272.913828668448,9570.48997902571,9199.681451110066,370.80852791564917,647.6389236425201,2.239804115592971,2.153022930017039,0.0867811855759335,0.15156844944948056
Lower Columbia-Clatskanie (17080003),1991,4286.344983004815,9449.226622177837,9085.858891202739,363.36773097510195,596.1377422747353,2.2044951257175147,2.119721797295319,0.08477332842219662,0.13907833938667966
Lower Columbia-Clatskanie (17080003),1992,3859.8703396818196,8061.521141719153,7417.308437839027,644.2127038801268,1156.3754905047078,2.088547135597225,1.9216470464265536,0.16690008917067176,0.29958920604572203
Lower Columbia-Clatskanie (17080003),1993,3726.9928581813724,6877.179936326343,6817.35720361861,59.822732707730545,115.41192520366603,1.8452356089789073,1.8291844022865165,0.01605120669238999,0.030966500230961688
Lower Columbia-Clatskanie (17080003),1994,3276.032308686919,5818.0090787244335,5408.780955948947,409.22812277548456,727.0787835282347,1.77593153257282,1.6510157551275386,0.12491577744528079,0.22193883179975668
Lower Columbia-Clatskanie (17080003),1995,4265.897403234127,9435.551412166165,9080.752501900168,354.7989102659984,587.0063628417743,2.2118561513018906,2.1286851613017532,0.08317099000013758,0.13760442583470106
Lower Columbia-Clatskanie (17080003),1996,4323.717474517197,8787.154124597839,8606.872710412026,180.2814141858154,294.5822187262043,2.0323145941858853,1.9906186657982556,0.04169592838763044,0.06813169927554032
Lower Columbia-Clatskanie (17080003),1997,4335.541310927898,8857.980985973918,8782.75989655592,75.22108941799578,105.79094603445195,2.043108426541119,2.0257585539361918,0.017349872604926667,0.024400862187104945
Lower Columbia-Clatskanie (17080003),1998,4195.7932017128605,9203.639876305759,9035.03435930738,168.60551699838817,276.12393099172425,2.193539918161012,2.153355497982832,0.04018442017818177,0.0658097093248069
Lower Columbia-Clatskanie (17080003),1999,4069.7868631557717,8370.870244698626,8004.817307967283,366.0529367313427,624.9004232108779,2.056832587593477,1.9668885809317866,0.08994400666169038,0.1535462283954401
Lower Columbia-Clatskanie (17080003),2000,3979.654348472432,8049.0236465568005,7684.094483352651,364.92916320414986,603.2380200847444,2.022543402455636,1.9308446941634887,0.0916987082921475,0.15158050605985265
Lower Columbia-Clatskanie (17080003),2001,4262.392171998725,8704.07095378555,8491.647314076103,212.42363970944496,414.61675161186344,2.0420624387793085,1.9922257200688767,0.04983671871043135,0.09727325287795867
Lower Columbia-Clatskanie (17080003),2002,4420.699849326416,9928.605015216403,9394.9487692062,533.6562460101861,919.094034474285,2.2459351129050815,2.125217519718673,0.12071759318640453,0.20790690745817716
Lower Columbia-Clatskanie (17080003),2003,4389.279463723754,9608.066974620055,8913.525010190306,694.5419644297403,1227.811278118471,2.188985015428663,2.0307490292787818,0.15823598614987902,0.27972957481199584
Lower Columbia-Clatskanie (17080003),2004,4364.90137385587,9683.289601117594,9200.23928731966,483.0503137979333,921.3435134464827,2.2184440773660743,2.1077771292670344,0.1106669480990394,0.211080030115912
Lower Columbia-Clatskanie (17080003),2005,4196.150337616852,8441.31053067074,8276.486027057392,164.82450361334648,300.1784788417316,2.0116797186692006,1.9723997857898277,0.039279932879372564,0.07153663588998434
Lower Columbia-Clatskanie (17080003),2006,4186.599724204796,9519.398404900465,9085.633402645746,433.7650022547152,801.313429095045,2.2737780136620493,2.1701700666813744,0.10360794698067408,0.1913995800607011
Lower Columbia-Clatskanie (17080003),2007,4173.953810844125,8867.647660738196,8265.03439907991,602.6132616582894,1123.2233826900163,2.124519834814568,1.9801451510093306,0.14437468380523816,0.26910297372525543
Lower Columbia-Clatskanie (17080003),2008,4001.143281353315,8174.935492499256,7555.145126846711,619.7903656525434,1144.6313389747547,2.043149899329331,1.888246582434638,0.15490331689469275,0.2860760683850351
Lower Columbia-Clatskanie (17080003),2009,4149.006604295214,9157.242971484595,8598.546455133574,558.6965163510203,1007.972235327938,2.2070928886940453,2.072434988710797,0.13465789998324798,0.24294302985308477
Lower Columbia-Clatskanie (17080003),2010,4284.92449068243,8637.952658414037,8561.500101103275,76.45255731076381,120.96967228766249,2.0158937869727387,1.9980515688713443,0.017842218101394768,0.028231459515963724
Lower Columbia-Clatskanie (17080003),2011,4128.860776545773,8133.585588456618,7983.722373065544,149.86321539107047,294.3701284428714,1.9699345724273174,1.93363806753125,0.03629650489606648,0.07129572644228102
Lower Columbia-Clatskanie (17080003),2012,3935.334730683169,7746.219146536991,7517.830995008777,228.3881515282121,444.0426598078216,1.9683761805929676,1.9103409263749445,0.05803525421802282,0.1128347879395602
Lower Columbia-Clatskanie (17080003),2013,4365.3080652792605,9228.312837078689,8936.0935249414,292.2193121372784,564.6978400980014,2.114011817511516,2.04707053690373,0.06694128060778326,0.1293603639544913
Lower Columbia-Clatskanie (17080003),2014,4311.2569098688455,9643.657541254152,9360.973822048616,282.6837192055321,494.4249822139034,2.236855224094619,2.171286475788656,0.06556874830596253,0.11468232873854518
Lower Columbia-Clatskanie (17080003),2015,4228.743093124966,9312.137800265198,8678.724410339939,633.4133899252646,1150.4356372791121,2.2021053526294248,2.0523177263829746,0.14978762624645123,0.2720514374943881
Lower Columbia-Clatskanie (17080003),2016,4367.685464102403,9753.016193431175,9250.731060489326,502.2851329418439,907.2322711223196,2.2329941735938403,2.1179938749070226,0.11500029868681669,0.2077146531220658
Lower Columbia-Clatskanie (17080003),2017,4393.27151360757,10095.684532952147,9587.339831201934,508.34470175021073,929.8831116010864,2.2979878438384964,2.182278013436327,0.11570983040216865,0.21166074273372315
Lower Columbia-Clatskanie (17080003),2018,4399.706441148171,10445.836100274346,9882.592585907498,563.2435143668491,1015.5306661261861,2.3742120616457187,2.2461936308933566,0.12801843075236222,0.23081782380489183
Lower Columbia-Clatskanie (17080003),2019,4352.267100747535,9349.544955648164,8934.454982748133,415.0899729000336,741.9736301770296,2.148201095939702,2.0528278196008634,0.09537327633883931,0.1704798012166096
Lower Columbia-Clatskanie (17080003),2020,4437.1611676699995,9829.895760445697,9439.316112382356,390.5796480633397,691.1580247455267,2.2153569340839336,2.1273322639616987,0.0880246701222343,0.15576581481453403
Lower Columbia-Clatskanie (17080003),2021,4390.967228313,10218.858973814258,9839.5617009655,379.2972728487596,743.9552781106258,2.3272455571799657,2.2408642992186114,0.08638125796135462,0.1694285653770301
Lower Columbia-Clatskanie (17080003),2022,4417.978481315999,9335.324732336008,9068.368841472937,266.95589086308127,525.2244403162136,2.113030828877026,2.0526059327413724,0.060424896135655735,0.11888343108447265
Lower Columbia-Clatskanie (17080003),2023,4396.6176355623675,9498.84467728394,8854.024441588652,644.8202356952844,1263.3125815216533,2.160489145212863,2.0138263491398978,0.14666279607296484,0.2873373775566144
Lower Columbia-Clatskanie (17080003),2024,4422.904839980859,9235.987685205495,8960.910759234375,275.0769259711188,543.993578238771,2.088217589878209,2.026023865182945,0.06219372469526368,0.12299463766919418
Lower Columbia-Sandy (17080001),1985,243.386613732,531.2295872487045,376.5126211372843,145.74572726929551,279.5770462145236,2.182657374220493,1.5469734155218298,0.5988239247610402,1.148695246330901
Lower Columbia-Sandy (17080001),1986,248.50716008506896,597.1504074848697,476.3577149610831,111.19809950708128,206.31091166618182,2.4029505116892937,1.9168772231673983,0.44746436870879674,0.8302010758786889
Lower Columbia-Sandy (17080001),1987,46.0904716051009,116.61890802339758,75.00599845787815,27.31844240248508,40.27414006269252,2.5302172870474857,1.6273645255905154,0.5927134492471043,0.8738062046263662
Lower Columbia-Sandy (17080001),1988,120.982708700068,258.56409821718944,228.80624966592634,29.75784855126311,57.82354477846991,2.1371987864662856,1.8912310042021545,0.24596778226413096,0.47794883582762276
Lower Columbia-Sandy (17080001),1989,157.33080103001308,320.12937769332194,289.4913708372913,27.315441034840713,51.17163292596525,2.034753370589226,1.8400171418568365,0.17361788572874493,0.3252486645396507
Lower Columbia-Sandy (17080001),1990,65.31804872500773,140.20490873197897,107.70938226720077,22.340458118799173,35.65418881895032,2.146495669554501,1.6489987739937346,0.34202580381501635,0.5458550816338107
Lower Columbia-Sandy (17080001),1991,170.17790473473184,351.8923812196697,334.4842519104475,12.015054997263634,17.404571806821135,2.0677912433355488,1.965497532901415,0.07060290826821694,0.10227280582606099
Lower Columbia-Sandy (17080001),1992,61.74473157707911,142.83547022193858,91.57471571593865,37.13610320657154,60.56336688884319,2.313322393241434,1.4831178851530231,0.6014456984109267,0.9808669556403989
Lower Columbia-Sandy (17080001),1993,100.61872731676341,177.78011011303315,176.83692884501744,0.9431812680157057,1.8863625360314114,1.7668689999760552,1.757495185645782,0.009373814330272975,0.01874762866054595
Lower Columbia-Sandy (17080001),1994,99.94483718596709,214.89521648116033,189.78534428831162,24.63821817702275,45.440304497906,2.150138241571252,1.898900930071841,0.24651816812886979,0.45465384483397925
Lower Columbia-Sandy (17080001),1995,138.8620163947225,334.76756587926207,292.8502697078072,39.31068483048612,72.37903302025448,2.410792919265034,2.1089299817983704,0.2830917039166668,0.5212298863248055
Lower Columbia-Sandy (17080001),1996,42.30368520357641,74.99492393322994,71.38245787227214,3.6124660609578063,7.224932121915613,1.7727751984805753,1.687381549119446,0.0853936493611295,0.170787298722259
Lower Columbia-Sandy (17080001),1997,140.86855047079058,243.84695639754435,241.90107739167954,1.9458790058648272,3.8917580117296544,1.7310248141447766,1.7172113760185121,0.013813438126264455,0.02762687625252891
Lower Columbia-Sandy (17080001),1998,18.462255923927255,42.104979073490995,39.29061491632051,2.8143641571704867,5.628728314340973,2.280597736646178,2.128158935626036,0.1524388010201421,0.3048776020402842
Lower Columbia-Sandy (17080001),1999,223.6592231183652,461.933539599317,437.0942049352846,24.83933466403235,49.50510194688322,2.0653453640713577,1.9542865205427504,0.11105884352860713,0.22134165207523804
Lower Columbia-Sandy (17080001),2000,217.0207530195524,472.5229381410371,418.44978315387925,54.073154987157736,106.97870458876204,2.177316830609584,1.928155613376658,0.24916121723292536,0.492942279023075
Lower Columbia-Sandy (17080001),2001,227.1200115720498,482.31657494272355,435.3718793379181,46.94469560480553,89.35709891101618,2.1236198941884834,1.9169243446423656,0.20669554954611807,0.393435603901725
Lower Columbia-Sandy (17080001),2002,213.35203922458268,460.6121688216964,389.98697348906876,70.62519533262774,126.17646401601314,2.158930238003669,1.8279036605717804,0.331026577431889,0.5914003188092094
Lower Columbia-Sandy (17080001),2003,162.00564856147616,325.2250949731855,229.74178000132187,95.48331497186365,175.27596795373398,2.0074923180828015,1.4181096896392593,0.5893826284435426,1.081912695699756
Lower Columbia-Sandy (17080001),2004,193.98365311802343,418.93006869976983,406.1272206003565,12.802848099413405,25.27559786042873,2.1596153179200344,2.0936156942732738,0.06599962364676111,0.13029756607919207
Lower Columbia-Sandy (17080001),2005,209.25928498195358,446.22330509915025,438.77784548823445,7.445459610915798,14.07512312162109,2.1323942932216,2.0968142251182518,0.03558006810334792,0.0672616420477348
Lower Columbia-Sandy (17080001),2006,234.10500435323374,511.99440244293356,443.0739386008904,67.68724970804169,131.23516007594714,2.1870288670566014,1.8926290782419584,0.2891320067891864,0.560582463576603
Lower Columbia-Sandy (17080001),2007,223.80726791172174,476.04247794720726,394.03763429875806,82.00484364844924,161.81785751254523,2.1270197451093362,1.7606114313239452,0.3664083137853911,0.7230232468427811
Lower Columbia-Sandy (17080001),2008,298.5773427208987,574.2956694635509,500.18481116510037,72.2699785181958,136.57056321646087,1.9234402189732982,1.6752269499318921,0.24204776511040105,0.45740430928854175
Lower Columbia-Sandy (17080001),2009,159.14156930496983,329.6122405252525,271.5033532100516,58.1088873152009,114.0931218738116,2.0711888286937925,1.7060492390253992,0.36513958966839355,0.7169284704939037
Lower Columbia-Sandy (17080001),2010,157.47357706753073,331.87723510499154,328.85154352509755,3.0256915798940227,5.419073454397351,2.107510614067462,2.088296650453767,0.019213963613695585,0.03441258879941137
Lower Columbia-Sandy (17080001),2011,247.71940740095914,494.0100450946092,462.94632194490157,31.063723149707716,61.08898300859737,1.9942323061309586,1.8688334789836458,0.12539882714731312,0.24660555928796735
Lower Columbia-Sandy (17080001),2012,219.81274654255986,454.291788093326,365.0200967765541,89.27169131677194,166.75464646340328,2.066721767681323,1.6605956775390156,0.4061260901423078,0.7586213678974092
Lower Columbia-Sandy (17080001),2013,308.53081574713303,627.1617243204809,577.2849086349121,49.87681568556883,97.96156530828026,2.032736090888544,1.8710769854121982,0.16165910547634593,0.3175098249782868
Lower Columbia-Sandy (17080001),2014,362.2093579160715,858.6446779489249,797.0435430822696,56.610214563826226,107.19391305327834,2.3705756330787118,2.200505110270935,0.1562914191105563,0.29594462625152973
Lower Columbia-Sandy (17080001),2015,344.49066371812506,755.7529773420517,619.1841546314192,130.91443923539788,248.8165373009469,2.193827168449583,1.7973902338847083,0.3800231850187873,0.7222736738797012
Lower Columbia-Sandy (17080001),2016,223.70408409537242,532.5636429006634,452.2324977065278,79.4947498008477,137.21193434758362,2.3806612429731677,2.021565674740771,0.35535672101076377,0.6133635642033503
Lower Columbia-Sandy (17080001),2017,305.71641420746,666.6205846344117,511.31871980288497,155.30186483152696,298.99797748540607,2.180519441072736,1.6725262237830079,0.5079932172897288,0.9780239581199105
Lower Columbia-Sandy (17080001),2018,324.4194875628991,724.9400228381207,510.76008652126205,208.0578773919021,357.93840123457477,2.234576067806555,1.5743816450675912,0.6413236114601883,1.1033196677655714
Lower Columbia-Sandy (17080001),2019,290.5513855426586,618.4254810329389,532.2885016964399,86.04211980000156,166.71836676384402,2.1284547649907597,1.8319943672004606,0.29613391668844374,0.5737999371521377
Lower Columbia-Sandy (17080001),2020,375.08288890800003,811.4240365119581,760.1223251151173,51.301711396840965,90.49431092812239,2.163319256909593,2.0265449253846377,0.1367743315249558,0.24126483399864915
Lower Columbia-Sandy (17080001),2021,394.3611708380001,879.3958595916506,713.9212546356274,160.4484803507389,290.4659564507994,2.229925065195879,1.8103233975053281,0.4068566892876217,0.7365480628672749
Lower Columbia-Sandy (17080001),2022,407.14798696000014,853.1077619542373,701.8056008743143,150.75525618168126,275.0809544893769,2.0953259976158254,1.7237113367903316,0.37027140256128066,0.6756289194582262
Lower Columbia-Sandy (17080001),2023,500.9740932211292,1014.2368273320059,627.0698407788447,371.4595028485949,651.313043058445,2.0245294937523313,1.2517011343779347,0.7414744751773686,1.3000932620500927
Lower Columbia-Sandy (17080001),2024,258.4619243751888,584.9439024379756,543.9763083907503,40.84476745407581,76.58431727165072,2.2631724338199177,2.1046670982806073,0.15803011431109162,0.29630792797348093
Lower Crooked (17070305),1985,43996.19146104204,93613.1581574738,23701.814255558227,68291.90736416873,102334.02203844054,2.1277559499750525,0.5387242274492287,1.5522231606033483,2.325974559162826
Lower Crooked (17070305),1986,44719.792934848214,102764.59885527473,27328.13649119972,73673.87708869409,110821.79492362152,2.297966786317445,0.6110971160133453,1.6474556846904183,2.478137478969918
Lower Crooked (17070305),1987,41889.28633437182,94613.1982547214,29171.728295225785,63988.251411688085,97065.9063708476,2.2586490851024004,0.6964006992711458,1.5275564950167984,2.3172012432019207
Lower Crooked (17070305),1988,42192.3131392833,94265.43270542037,23329.772480501077,69344.06859896511,103824.40480025896,2.2341849899112125,0.5529389299772667,1.643523747324535,2.460742184423941
Lower Crooked (17070305),1989,43932.94499379376,97871.4803755373,34192.80066314217,62255.42809081214,93963.4101645241,2.227746862619003,0.7782952103022561,1.4170556537834358,2.138791519161712
Lower Crooked (17070305),1990,41679.882373243745,88958.14727948689,26527.586713848425,61008.732160316424,91890.44408462521,2.134318578034022,0.6364602106189656,1.4637453055645082,2.204671387067396
Lower Crooked (17070305),1991,43067.76326126012,95400.78494595729,27964.169665562866,66055.38318775375,99657.30485598976,2.215132101642512,0.6493062919456724,1.5337546736997882,2.313965186709208
Lower Crooked (17070305),1992,36986.23967689405,88232.20995595658,26672.079366999486,60275.494389896696,90812.65147394253,2.38554150751034,0.7211352005503279,1.6296734925327336,2.4553091167760637
Lower Crooked (17070305),1993,45446.95683343473,96558.64391144381,38280.30685498722,57012.79770059494,86779.59351199097,2.1246448748006577,0.8423073737431171,1.2544909862622833,1.9094698426132763
Lower Crooked (17070305),1994,41977.79261592358,96325.42608715303,20551.850971447657,74260.5720070199,111391.16317345864,2.294675829395888,0.4895886536837969,1.7690442345663118,2.653573621477282
Lower Crooked (17070305),1995,44492.65072870234,99058.85667480309,36065.41824184531,61718.19738860145,93298.94239013124,2.2264094193628234,0.8105927080352487,1.3871548756430208,2.0969517630907033
Lower Crooked (17070305),1996,44088.37497132063,96677.02462436492,30640.64916310842,64653.957617898086,97025.9345574497,2.192800816252653,0.6949825023725661,1.4664627049637307,2.2007146922644534
Lower Crooked (17070305),1997,46544.47900787028,106516.94453379605,38404.719915613205,66619.39132151315,100045.71157510913,2.2884979444239764,0.8251186979473826,1.4313059839008697,2.149464634853733
Lower Crooked (17070305),1998,45555.61557082157,104879.6382411695,44678.95173993651,58845.348643815,89004.40639740886,2.302232928410807,0.9807561851618011,1.2917254636222175,1.9537526884921803
Lower Crooked (17070305),1999,45421.932469131774,100168.792517664,29042.39583798596,69480.67523577544,104835.50136606711,2.2052957034740333,0.6393914626534845,1.5296723732085533,2.3080370135575388
Lower Crooked (17070305),2000,43489.33063834679,101808.91582221354,20520.673821841476,79504.87281141453,119036.19685780935,2.3410090320508026,0.47185536131814676,1.82814661997375,2.737135640180421
Lower Crooked (17070305),2001,43308.02035250237,101814.11464942906,23235.909093218812,76733.49661585875,114544.97810156301,2.3509297774574027,0.5365266965354657,1.7718079928681163,2.6448906500281657
Lower Crooked (17070305),2002,43390.21832583747,101043.36911951378,17769.969835903386,81475.70568199363,120714.34051312048,2.328713083689319,0.40953861311460477,1.8777436211579852,2.782063450490614
Lower Crooked (17070305),2003,42321.95537584958,101034.82808496107,26295.607446607894,73050.9254768498,108769.8394982933,2.387291116105074,0.6213230748221313,1.7260763314951952,2.5700570432613152
Lower Crooked (17070305),2004,44244.289171550154,104834.40755356844,34814.396292552905,68474.47151237245,101979.87939636737,2.3694449502192203,0.7868675696781036,1.5476454203360266,2.304927512813161
Lower Crooked (17070305),2005,44348.45617494573,104499.80251165346,35730.652638503496,67280.20769541658,100341.32743881189,2.356334617363517,0.8056797399565222,1.5170811680571181,2.2625664136533987
Lower Crooked (17070305),2006,43391.05182980442,103662.71000297024,30798.89732595344,71418.35638392127,106840.04107888293,2.389034273922958,0.7097983576604223,1.64592360342059,2.4622597649383717
Lower Crooked (17070305),2007,43437.62522913473,102667.24926794894,28452.37582710195,72657.97415633511,107436.26552822898,2.3635557590079164,0.6550168356813902,1.6726967409719615,2.4733457448813
Lower Crooked (17070305),2008,43977.955308234006,99926.20007731419,20751.39791832334,77483.29389802311,114586.86013553909,2.2721884038707225,0.4718590887839219,1.7618666751320267,2.60555224390082
Lower Crooked (17070305),2009,43632.07920331972,105754.84566934154,31560.554896154226,72621.54810386593,107240.51265448197,2.4237865258847267,0.7233337368381234,1.6644072304108892,2.457836404145568
